ADI_NATRANK,ADI_STATERNK
90.3125,9.8125
52.13333333333333,5.6571428571428575
85.8,9.314285714285715
70.25,8.0
84.83333333333333,9.166666666666666
61.03954802259887,6.6440677966101696
49.38898756660746,5.273534635879218
59.052083333333336,6.348958333333333
78.97058823529412,8.735294117647058
90.71428571428571,9.714285714285714
91.13333333333334,9.666666666666666
50.57587548638132,5.389105058365759
72.08482142857143,7.875
42.166666666666664,4.4
38.413296398891966,4.050969529085872
14.238805970149254,1.3582089552238805
44.540983606557376,4.786885245901639
46.73170731707317,5.016260162601626
81.86206896551724,8.96551724137931
47.34355828220859,5.0552147239263805
53.31386861313869,5.802919708029197
41.40518134715026,4.36580310880829
67.38,7.296666666666667
53.18922651933702,5.7845303867403315
70.94348894348894,7.813267813267813
85.05357142857143,9.339285714285714
32.624,3.336
58.62176165803109,6.3782383419689115
53.48936170212766,5.829787234042553
40.0655737704918,4.314754098360655
44.46694214876033,4.735537190082645
54.306451612903224,5.774193548387097
81.13333333333334,9.066666666666666
87.21052631578948,9.473684210526315
77.625,8.75
61.267857142857146,6.800595238095238
59.23809523809524,6.904761904761905
53.84615384615385,5.980769230769231
82.875,9.25
90.6875,9.0
95.83333333333333,10.0
92.0,9.333333333333334
87.5,9.0
75.14285714285714,7.0285714285714285
65.15384615384616,6.0
59.333333333333336,5.111111111111111
59.189189189189186,5.202702702702703
88.14285714285714,8.642857142857142
87.8125,9.0
82.52671755725191,8.053435114503817
85.0909090909091,8.454545454545455
88.5,8.7
87.375,8.6875
48.63157894736842,4.0
71.53703703703704,6.7592592592592595
87.44444444444444,8.777777777777779
67.75,6.25
96.4,9.8
62.513513513513516,5.621621621621622
90.0,9.0
65.82894736842105,6.052631578947368
67.14285714285714,6.1020408163265305
88.5,9.125
57.90677966101695,5.309322033898305
91.4,9.4
91.63636363636364,9.227272727272727
36.871428571428574,2.7928571428571427
60.76543209876543,5.37037037037037
96.0,10.0
78.45405405405405,7.605405405405405
94.28571428571429,10.0
39.16274509803922,3.1176470588235294
83.51612903225806,8.258064516129032
89.06818181818181,8.931818181818182
46.86585365853659,3.8902439024390243
87.3125,8.75
45.72,3.6133333333333333
79.44444444444444,7.888888888888889
90.73684210526316,9.157894736842104
78.92307692307692,7.846153846153846
40.266666666666666,3.0
80.69565217391305,7.913043478260869
47.48952380952381,4.180952380952381
88.0,9.0
89.75,9.25
86.8169014084507,8.633802816901408
57.47674418604651,5.0
82.84615384615384,8.23076923076923
87.0,8.333333333333334
56.9,4.975
89.55,9.05
92.88235294117646,9.470588235294118
82.8,8.2
56.111111111111114,4.5
30.940298507462686,2.253731343283582
72.38356164383562,6.876712328767123
24.765765765765767,1.7477477477477477
77.22727272727273,7.5
40.58313253012048,3.6228915662650603
53.7,4.5
90.0,9.0
63.81818181818182,5.954545454545454
72.28205128205128,6.897435897435898
78.0,7.423076923076923
60.1578947368421,6.2631578947368425
45.001795332136446,3.70556552962298
67.35483870967742,6.258064516129032
52.53508771929825,4.535087719298246
93.33333333333333,9.666666666666666
69.23809523809524,6.476190476190476
46.45,3.75
67.84210526315789,6.368421052631579
79.75,7.75
53.86666666666667,4.681481481481481
67.0925925925926,6.2592592592592595
90.25,9.375
52.787234042553195,4.574468085106383
70.4,6.4
91.75,9.416666666666666
90.82352941176471,9.235294117647058
97.75,10.0
93.85714285714286,9.857142857142858
68.61538461538461,6.384615384615385
74.5,7.333333333333333
85.5,8.5
87.71794871794872,8.897435897435898
61.8235294117647,5.588235294117647
73.63636363636364,7.151515151515151
78.71428571428571,7.571428571428571
74.6,7.2
75.59740259740259,7.2727272727272725
56.75,5.0
78.44444444444444,7.611111111111111
65.78571428571429,5.857142857142857
93.5,9.333333333333334
73.44444444444444,6.833333333333333
82.6,8.0
84.57894736842105,8.526315789473685
84.2,8.4
88.33333333333333,8.944444444444445
59.166666666666664,5.333333333333333
86.85714285714286,8.428571428571429
46.30769230769231,3.6153846153846154
79.10714285714286,7.821428571428571
76.98484848484848,7.462121212121212
63.16129032258065,5.758064516129032
29.523809523809526,2.238095238095238
74.46153846153847,7.3076923076923075
53.97752808988764,4.730337078651686
73.47368421052632,7.105263157894737
55.96,4.76
84.0,8.4
54.61538461538461,4.846153846153846
80.4375,7.96875
83.0,8.0
64.2,6.1
96.0,10.0
60.333333333333336,5.333333333333333
95.71428571428571,10.0
79.97350993377484,7.8344370860927155
60.53125,5.40625
76.66666666666667,7.666666666666667
87.73333333333333,9.133333333333333
89.33333333333333,9.333333333333334
78.16666666666667,7.625
78.04347826086956,7.6521739130434785
99.0,10.0
83.54166666666667,8.166666666666666
87.66666666666667,8.666666666666666
96.0,10.0
86.16666666666667,8.777777777777779
92.71428571428571,9.571428571428571
92.33333333333333,9.333333333333334
89.3,9.2
73.15384615384616,7.102564102564102
79.75,7.84375
86.88888888888889,8.777777777777779
47.6,3.8
96.14285714285714,10.0
75.78260869565217,7.369565217391305
93.0,9.333333333333334
92.11111111111111,9.444444444444445
57.421052631578945,5.105263157894737
86.9047619047619,8.80952380952381
76.07272727272728,7.454545454545454
51.627450980392155,4.294117647058823
91.21875,9.3125
96.0,10.0
87.53333333333333,9.066666666666666
81.16666666666667,8.041666666666666
96.0,10.0
98.5,10.0
57.8421052631579,5.368421052631579
72.72727272727273,6.896103896103896
95.33333333333333,9.833333333333334
93.18181818181819,9.454545454545455
95.44444444444444,10.0
84.11764705882354,8.411764705882353
30.2421875,8.6875
10.656634746922025,4.891928864569083
11.479166666666666,6.1875
11.03921568627451,5.490196078431373
35.49085365853659,3.2378048780487805
48.2,5.4
65.85714285714286,7.777777777777778
68.28571428571429,8.285714285714286
63.55555555555556,8.0
61.4375,7.46875
22.05263157894737,1.7894736842105263
48.25,5.125
43.86363636363637,4.431818181818182
56.883116883116884,6.571428571428571
50.666666666666664,5.666666666666667
76.0,10.0
71.0,9.0
53.7,6.030769230769231
66.57142857142857,8.285714285714286
64.52631578947368,7.7368421052631575
83.0,10.0
65.91666666666667,8.75
54.0,6.0
67.94444444444444,8.5
48.5,5.5
61.333333333333336,7.75
55.833333333333336,6.833333333333333
67.38461538461539,8.384615384615385
60.42857142857143,7.785714285714286
50.75,5.625
60.473684210526315,7.368421052631579
36.5959595959596,3.323232323232323
46.666666666666664,5.066666666666666
60.875,7.375
72.0,9.25
69.0,9.0
52.25806451612903,5.967741935483871
67.25,8.5625
54.80555555555556,6.555555555555555
59.0,7.0
68.22222222222223,8.0
60.875,7.6875
70.57142857142857,9.285714285714286
77.82352941176471,9.647058823529411
28.27777777777778,2.111111111111111
59.78947368421053,7.0701754385964914
35.714285714285715,2.857142857142857
69.2,9.0
73.13793103448276,7.258620689655173
96.44444444444444,10.0
73.07692307692308,7.230769230769231
60.096774193548384,5.741935483870968
80.0,8.4
80.4054054054054,8.324324324324325
70.0,7.2
80.83333333333333,8.277777777777779
85.35714285714286,9.142857142857142
66.07534246575342,6.561643835616438
82.08333333333333,8.416666666666666
80.6,8.15
86.1,8.8
67.03846153846153,6.461538461538462
83.11363636363636,8.522727272727273
45.65994454247542,4.385177716158306
84.26315789473684,8.894736842105264
78.81818181818181,8.0
56.421875,5.359375
76.2,7.8
74.52631578947368,7.7368421052631575
30.00485436893204,2.6893203883495147
87.47368421052632,8.947368421052632
88.0,9.0
65.84,6.72
85.31818181818181,9.0
81.8,8.533333333333333
90.70731707317073,9.560975609756097
84.0,8.714285714285714
92.0,9.571428571428571
87.13333333333334,9.0
51.108108108108105,4.891891891891892
78.6,8.1
84.22727272727273,8.727272727272727
89.5,9.5
85.0,8.75
74.42307692307692,7.596153846153846
78.6896551724138,8.10344827586207
81.19607843137256,8.372549019607844
78.61538461538461,8.23076923076923
82.0,8.314285714285715
64.05882352941177,6.529411764705882
65.29629629629629,6.666666666666667
76.4,7.8
44.424615384615386,4.187692307692307
69.20481927710843,6.975903614457831
37.84615384615385,3.4153846153846152
85.78181818181818,8.927272727272728
40.29256594724221,3.9424460431654675
72.32673267326733,7.257425742574258
88.29411764705883,9.294117647058824
70.65714285714286,7.171428571428572
76.0,7.909090909090909
78.55555555555556,8.37037037037037
86.59375,9.0
41.75257731958763,3.902061855670103
63.743589743589745,6.435897435897436
82.54455445544555,8.386138613861386
78.9,8.18
71.73157894736842,7.336842105263158
88.81395348837209,9.186046511627907
79.75,8.083333333333334
86.8,9.25
86.23076923076923,8.846153846153847
58.5,5.5
78.42105263157895,7.947368421052632
43.1578947368421,4.2105263157894735
82.55555555555556,8.518518518518519
79.15151515151516,7.96969696969697
73.85714285714286,7.714285714285714
66.82222222222222,6.822222222222222
74.95890410958904,7.595890410958904
85.95238095238095,8.952380952380953
65.05882352941177,6.411764705882353
88.9,9.0
83.0,9.0
96.14285714285714,10.0
68.0,7.0
79.125,8.21875
81.73333333333333,8.6
75.78947368421052,7.780701754385965
73.35532994923858,7.370558375634518
87.72413793103448,9.172413793103448
70.98882681564245,7.189944134078212
81.33333333333333,8.666666666666666
82.5,8.5
78.92,8.04
85.75,9.0
81.47826086956522,8.26086956521739
66.50561797752809,6.797752808988764
79.75,8.25
88.4090909090909,9.136363636363637
86.78571428571429,9.285714285714286
83.9047619047619,9.047619047619047
71.83333333333333,7.388888888888889
85.84210526315789,8.947368421052632
91.0,9.375
76.44262295081967,7.983606557377049
42.963800904977376,4.126696832579186
78.67272727272727,8.127272727272727
78.0813953488372,7.953488372093023
59.42857142857143,5.964285714285714
71.26666666666667,5.233333333333333
73.11721611721612,5.86080586080586
62.741379310344826,4.189655172413793
83.18181818181819,7.363636363636363
90.0909090909091,8.636363636363637
45.48780487804878,2.682926829268293
51.0,2.3333333333333335
74.10526315789474,5.7894736842105265
84.44736842105263,7.657894736842105
66.63440860215054,4.580645161290323
79.6923076923077,6.846153846153846
77.41379310344827,6.482758620689655
89.1,8.4
72.16666666666667,5.466666666666667
58.5945945945946,3.6216216216216215
68.04761904761905,4.904761904761905
72.88571428571429,5.6
86.64077669902913,7.941747572815534
63.61290322580645,4.32258064516129
68.6734693877551,5.170068027210885
87.64,8.08
60.51851851851852,4.074074074074074
80.73684210526316,6.631578947368421
61.11764705882353,4.0
78.18181818181819,6.363636363636363
74.58064516129032,6.0
82.78181818181818,7.327272727272727
83.25,7.53125
35.905325443786985,1.6745562130177514
54.97674418604651,2.953488372093023
64.83333333333333,4.416666666666667
48.11,2.3
81.38095238095238,6.976190476190476
76.47692307692307,6.338461538461538
79.375,6.6875
75.57142857142857,6.0285714285714285
65.70370370370371,4.37037037037037
85.30434782608695,7.869565217391305
72.8695652173913,5.782608695652174
76.3,6.35
55.576470588235296,3.4352941176470586
83.23809523809524,7.428571428571429
64.01538461538462,4.184615384615385
50.148148148148145,2.7777777777777777
72.30788804071247,5.872773536895674
69.53012048192771,5.168674698795181
74.8,5.775
81.82727272727273,7.1
72.18389261744966,5.951677852348993
69.21052631578948,5.131578947368421
74.6,5.8
83.65714285714286,7.571428571428571
56.54347826086956,3.467391304347826
74.27272727272727,5.818181818181818
61.5,4.0
79.38461538461539,6.769230769230769
72.55555555555556,5.75
67.0,5.0
83.2,7.5
77.84210526315789,6.368421052631579
80.44444444444444,7.055555555555555
78.875,6.9375
80.6923076923077,7.3076923076923075
51.47572815533981,2.8349514563106797
63.666666666666664,4.458333333333333
80.0,6.769230769230769
68.51851851851852,4.925925925925926
84.63333333333334,7.733333333333333
65.6086956521739,4.391304347826087
73.76470588235294,6.0
74.86147186147186,6.207792207792208
81.8,7.45
68.67567567567568,5.054054054054054
73.52631578947368,5.684210526315789
80.36363636363636,6.909090909090909
63.625,4.25
85.38095238095238,7.904761904761905
76.75,6.5
66.75925925925925,4.916666666666667
69.82352941176471,5.117647058823529
74.42857142857143,6.0
75.1523178807947,6.264900662251655
85.66666666666667,7.611111111111111
81.20879120879121,7.153846153846154
78.65625,6.71875
72.77777777777777,5.666666666666667
56.09803921568628,3.372549019607843
76.96,6.28
82.41818181818182,7.254545454545455
70.65384615384616,5.5
75.34482758620689,6.068965517241379
64.26666666666667,4.066666666666666
78.66666666666667,7.333333333333333
85.5,9.0
71.27272727272727,5.545454545454546
89.0,9.2
87.28571428571429,8.714285714285714
61.05555555555556,4.277777777777778
68.44444444444444,5.414141414141414
63.0,4.461538461538462
58.473684210526315,3.789473684210526
65.47368421052632,4.421052631578948
75.3125,6.375
76.5,6.714285714285714
82.6,8.1
71.07692307692308,5.615384615384615
81.2,7.8
60.35,3.85
72.3170731707317,6.170731707317073
73.85714285714286,6.285714285714286
72.75,5.75
74.5,6.75
74.42857142857143,6.285714285714286
72.26315789473684,5.526315789473684
75.6875,6.5625
81.23529411764706,7.705882352941177
38.666666666666664,2.0
73.5,5.625
89.0,9.285714285714286
67.88888888888889,4.944444444444445
77.52,6.8
52.89473684210526,3.210526315789474
59.54430379746835,4.113924050632911
81.2,8.0
82.4090909090909,8.136363636363637
78.82352941176471,7.294117647058823
82.54545454545455,8.090909090909092
77.625,7.0
82.16666666666667,8.0
65.71428571428571,4.428571428571429
69.625,5.25
78.375,7.3125
78.88888888888889,7.222222222222222
83.63157894736842,8.31578947368421
71.64285714285714,6.071428571428571
76.76190476190476,6.761904761904762
78.71428571428571,7.0
80.36363636363636,7.545454545454546
81.85714285714286,8.285714285714286
66.64285714285714,5.071428571428571
71.45454545454545,5.7727272727272725
69.02777777777777,5.361111111111111
77.92307692307692,7.230769230769231
46.81318681318681,2.6043956043956045
69.66666666666667,5.777777777777778
83.6923076923077,8.384615384615385
79.17647058823529,7.294117647058823
80.15,7.55
61.95625,4.425
76.6,6.666666666666667
80.4,7.7
61.30769230769231,4.153846153846154
51.333333333333336,2.8333333333333335
78.85714285714286,7.285714285714286
65.3076923076923,5.230769230769231
76.48780487804878,6.7317073170731705
56.833333333333336,3.8333333333333335
73.0,6.333333333333333
85.5,8.666666666666666
75.625,6.5
80.0909090909091,7.2727272727272725
69.57142857142857,5.742857142857143
77.0,6.733333333333333
80.0,7.5
83.83333333333333,8.333333333333334
77.8,7.4
58.0,3.590909090909091
84.125,8.5
58.506024096385545,4.225903614457831
68.6086956521739,5.771739130434782
67.8125,5.75
78.66666666666667,7.333333333333333
79.5,7.5
62.587786259541986,4.9541984732824424
73.4,6.066666666666666
55.16,3.32
53.51470588235294,3.1323529411764706
75.7,6.85
85.375,8.75
81.0,7.666666666666667
86.55555555555556,9.0
83.97297297297297,8.162162162162161
48.61290322580645,2.5806451612903225
62.526315789473685,4.105263157894737
89.66666666666667,9.333333333333334
80.1891891891892,7.675675675675675
82.84615384615384,8.23076923076923
56.68421052631579,3.6315789473684212
72.22857142857143,6.247619047619048
78.77777777777777,7.222222222222222
86.6923076923077,9.153846153846153
89.53846153846153,8.384615384615385
81.57142857142857,6.571428571428571
80.2,6.533333333333333
90.2,8.6
83.5909090909091,7.2272727272727275
87.21428571428571,7.928571428571429
86.6,7.7
62.09803921568628,4.411764705882353
84.0,7.0
97.0,10.0
91.95238095238095,8.80952380952381
90.0,8.0
89.0,8.0
79.0,6.5
89.4,8.2
72.125,5.25
91.0,9.0
84.25,7.678571428571429
86.0,7.7272727272727275
94.0,9.0
77.3125,6.25
83.33333333333333,7.111111111111111
53.23880597014925,3.4477611940298507
93.0,9.5
97.0,10.0
61.92,4.24
77.6,6.0
67.41379310344827,5.068965517241379
75.51851851851852,6.407407407407407
69.4090909090909,5.318181818181818
73.48275862068965,5.931034482758621
82.0,7.0
93.0,9.0
72.0,5.5
65.5,4.5
79.0,6.0
92.0,8.666666666666666
92.0,9.0
90.33333333333333,8.666666666666666
72.39285714285714,5.392857142857143
83.0,7.0
82.0,7.0
69.18181818181819,5.363636363636363
59.23076923076923,3.8461538461538463
97.0,10.0
35.722727272727276,2.081818181818182
88.0,8.0
82.71428571428571,7.142857142857143
74.0,6.0
89.77777777777777,8.5
93.0,9.0
54.892857142857146,3.8392857142857144
91.0,9.0
81.8,6.9
86.0,8.0
79.16666666666667,6.766666666666667
64.69565217391305,4.608695652173913
85.0,7.666666666666667
81.22222222222223,6.777777777777778
79.0,6.25
52.516129032258064,3.5806451612903225
87.0,8.0
86.46666666666667,7.9
83.5,7.0
89.0,8.0
66.55555555555556,4.888888888888889
87.52941176470588,7.823529411764706
88.0,8.0
90.0,8.0
74.06666666666666,5.8
92.0,9.0
74.66666666666667,6.0
90.33333333333333,8.333333333333334
87.42857142857143,8.0
56.588235294117645,3.6470588235294117
76.625,6.375
81.0,7.0
81.69090909090909,7.181818181818182
91.42857142857143,8.571428571428571
88.75,8.25
56.26923076923077,3.7884615384615383
88.2,7.8
93.0,9.0
83.0,7.0
74.25581395348837,6.255813953488372
72.0,5.0
72.09701492537313,6.074626865671642
79.88235294117646,6.588235294117647
75.76086956521739,6.528985507246377
74.0,6.0
79.33333333333333,7.0
92.5,9.5
90.0,8.5
90.0,9.0
80.0,6.6
80.91666666666667,6.916666666666667
69.57142857142857,5.0
79.0,6.0
63.375,4.625
88.0,8.0
87.57142857142857,8.0
80.0,7.0
87.11111111111111,8.0
93.5,9.0
81.56756756756756,7.3175675675675675
84.5,7.071428571428571
78.625,5.9375
65.5,3.6875
85.25,7.125
80.52631578947368,6.2105263157894735
90.44444444444444,8.11111111111111
96.96,9.64
50.60526315789474,2.75
69.35,4.7
79.3170731707317,6.341463414634147
68.95,4.75
79.0,6.0
98.15384615384616,10.0
80.88888888888889,6.222222222222222
59.5,3.32
87.375,7.75
86.75,7.333333333333333
77.28125,5.84375
59.661764705882355,3.735294117647059
91.2,8.4
84.7,6.9
85.05,7.25
91.07692307692308,8.23076923076923
78.9795918367347,6.163265306122449
66.11538461538461,4.461538461538462
97.05555555555556,9.666666666666666
94.625,9.125
85.7,7.4
87.75,7.625
71.42647058823529,5.161764705882353
87.2,7.4
94.125,9.375
92.92857142857143,8.642857142857142
55.765853658536585,3.5658536585365854
88.0909090909091,7.818181818181818
92.95,8.875
65.08888888888889,3.977777777777778
96.88888888888889,9.444444444444445
72.71428571428571,4.857142857142857
72.93333333333334,5.266666666666667
71.29411764705883,5.0
82.41379310344827,6.724137931034483
82.875,6.666666666666667
92.45454545454545,9.0
78.7,6.1
78.42857142857143,6.0
65.03846153846153,4.153846153846154
96.93939393939394,9.666666666666666
71.86666666666666,5.066666666666666
88.3529411764706,7.9411764705882355
77.12121212121212,5.818181818181818
73.92857142857143,5.357142857142857
90.0,8.0
83.0,7.025
93.81818181818181,8.818181818181818
61.53301127214171,4.3156199677938805
53.87096774193548,3.193548387096774
82.05,6.5
60.56410256410256,3.8632478632478633
