,fips_code,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,Hospitals,Local_Hospital
1639,30085,0.0,0.0,0.0,0.0,0.0,no
1640,30087,0.0,0.0,0.0,0.0,0.0,no
1641,30089,0.0,0.0,0.0,0.0,0.0,no
1642,30091,0.0,0.0,0.0,0.0,0.0,no
1643,30093,69.0,3279.0,15814.0,469080.0,1.0,yes
1644,30095,0.0,0.0,0.0,0.0,0.0,no
1645,30097,0.0,0.0,0.0,0.0,0.0,no
1646,30099,0.0,0.0,0.0,0.0,0.0,no
1647,30101,0.0,0.0,0.0,0.0,0.0,no
1648,30103,0.0,0.0,0.0,0.0,0.0,no
1649,30105,0.0,0.0,0.0,0.0,0.0,no
1650,30107,0.0,0.0,0.0,0.0,0.0,no
1651,30109,0.0,0.0,0.0,0.0,0.0,no
1652,30111,520.0,25842.0,142491.0,2640891.0,2.0,yes
1653,31001,132.0,5890.0,15839.0,475812.0,1.0,yes
1654,31003,0.0,0.0,0.0,0.0,0.0,no
1655,31005,0.0,0.0,0.0,0.0,0.0,no
1656,31007,0.0,0.0,0.0,0.0,0.0,no
1657,31009,0.0,0.0,0.0,0.0,0.0,no
1658,31011,0.0,0.0,0.0,0.0,0.0,no
1659,31013,0.0,0.0,0.0,0.0,0.0,no
1660,31015,0.0,0.0,0.0,0.0,0.0,no
1661,31017,0.0,0.0,0.0,0.0,0.0,no
1662,31019,288.0,7458.0,38857.0,1030402.0,2.0,yes
1663,31021,0.0,0.0,0.0,0.0,0.0,no
1664,31023,0.0,0.0,0.0,0.0,0.0,no
1665,31025,0.0,0.0,0.0,0.0,0.0,no
1666,31027,0.0,0.0,0.0,0.0,0.0,no
1667,31029,0.0,0.0,0.0,0.0,0.0,no
1668,31031,0.0,0.0,0.0,0.0,0.0,no
1669,31033,0.0,0.0,0.0,0.0,0.0,no
1670,31035,0.0,0.0,0.0,0.0,0.0,no
1671,31037,0.0,0.0,0.0,0.0,0.0,no
1672,31039,0.0,0.0,0.0,0.0,0.0,no
1673,31041,0.0,0.0,0.0,0.0,0.0,no
1674,31043,0.0,0.0,0.0,0.0,0.0,no
1675,31045,0.0,0.0,0.0,0.0,0.0,no
1676,31047,0.0,0.0,0.0,0.0,0.0,no
1677,31049,0.0,0.0,0.0,0.0,0.0,no
1678,31051,0.0,0.0,0.0,0.0,0.0,no
1679,31053,176.0,2403.0,7925.0,333331.0,1.0,yes
1680,31055,1802.0,70854.0,430358.0,9597263.0,10.0,yes
1681,31057,0.0,0.0,0.0,0.0,0.0,no
1682,31059,0.0,0.0,0.0,0.0,0.0,no
1683,31061,0.0,0.0,0.0,0.0,0.0,no
1684,31063,0.0,0.0,0.0,0.0,0.0,no
1685,31065,0.0,0.0,0.0,0.0,0.0,no
1686,31067,0.0,0.0,0.0,0.0,0.0,no
1687,31069,0.0,0.0,0.0,0.0,0.0,no
1688,31071,0.0,0.0,0.0,0.0,0.0,no
1689,31073,0.0,0.0,0.0,0.0,0.0,no
1690,31075,0.0,0.0,0.0,0.0,0.0,no
1691,31077,0.0,0.0,0.0,0.0,0.0,no
1692,31079,196.0,6125.0,26153.0,529386.0,2.0,yes
1693,31081,0.0,0.0,0.0,0.0,0.0,no
1694,31083,0.0,0.0,0.0,0.0,0.0,no
1695,31085,0.0,0.0,0.0,0.0,0.0,no
1696,31087,0.0,0.0,0.0,0.0,0.0,no
1697,31089,0.0,0.0,0.0,0.0,0.0,no
1698,31091,0.0,0.0,0.0,0.0,0.0,no
1699,31093,0.0,0.0,0.0,0.0,0.0,no
1700,31095,0.0,0.0,0.0,0.0,0.0,no
1701,31097,0.0,0.0,0.0,0.0,0.0,no
1702,31099,0.0,0.0,0.0,0.0,0.0,no
1703,31101,0.0,0.0,0.0,0.0,0.0,no
1704,31103,0.0,0.0,0.0,0.0,0.0,no
1705,31105,0.0,0.0,0.0,0.0,0.0,no
1706,31107,0.0,0.0,0.0,0.0,0.0,no
1707,31109,1053.0,41493.0,212084.0,3664555.0,5.0,yes
1708,31111,115.0,4219.0,18264.0,680193.0,1.0,yes
1709,31113,0.0,0.0,0.0,0.0,0.0,no
1710,31115,0.0,0.0,0.0,0.0,0.0,no
1711,31117,0.0,0.0,0.0,0.0,0.0,no
1712,31119,129.0,4717.0,21356.0,506075.0,1.0,yes
1713,31121,0.0,0.0,0.0,0.0,0.0,no
1714,31123,0.0,0.0,0.0,0.0,0.0,no
1715,31125,0.0,0.0,0.0,0.0,0.0,no
1716,31127,0.0,0.0,0.0,0.0,0.0,no
1717,31129,0.0,0.0,0.0,0.0,0.0,no
1718,31131,0.0,0.0,0.0,0.0,0.0,no
1719,31133,0.0,0.0,0.0,0.0,0.0,no
1720,31135,0.0,0.0,0.0,0.0,0.0,no
1721,31137,0.0,0.0,0.0,0.0,0.0,no
1722,31139,0.0,0.0,0.0,0.0,0.0,no
1723,31141,50.0,1669.0,7476.0,222443.0,1.0,yes
1724,31143,0.0,0.0,0.0,0.0,0.0,no
1725,31145,0.0,0.0,0.0,0.0,0.0,no
1726,31147,0.0,0.0,0.0,0.0,0.0,no
1727,31149,0.0,0.0,0.0,0.0,0.0,no
1728,31151,0.0,0.0,0.0,0.0,0.0,no
1729,31153,72.0,4870.0,17796.0,552298.0,2.0,yes
1730,31155,0.0,0.0,0.0,0.0,0.0,no
1731,31157,158.0,5285.0,24639.0,692932.0,1.0,yes
1732,31159,0.0,0.0,0.0,0.0,0.0,no
1733,31161,0.0,0.0,0.0,0.0,0.0,no
1734,31163,0.0,0.0,0.0,0.0,0.0,no
1735,31165,0.0,0.0,0.0,0.0,0.0,no
1736,31167,0.0,0.0,0.0,0.0,0.0,no
1737,31169,0.0,0.0,0.0,0.0,0.0,no
1738,31171,0.0,0.0,0.0,0.0,0.0,no
1739,31173,0.0,0.0,0.0,0.0,0.0,no
1740,31175,0.0,0.0,0.0,0.0,0.0,no
1741,31177,0.0,0.0,0.0,0.0,0.0,no
1742,31179,0.0,0.0,0.0,0.0,0.0,no
1743,31181,0.0,0.0,0.0,0.0,0.0,no
1744,31183,0.0,0.0,0.0,0.0,0.0,no
1745,31185,0.0,0.0,0.0,0.0,0.0,no
1746,32001,0.0,0.0,0.0,0.0,0.0,no
1747,32003,4200.0,218051.0,1217636.0,48318814.0,21.0,yes
1748,32005,0.0,0.0,0.0,0.0,0.0,no
1749,32007,59.0,1999.0,6235.0,0.0,1.0,yes
1750,32009,0.0,0.0,0.0,0.0,0.0,no
1751,32011,0.0,0.0,0.0,0.0,0.0,no
1752,32013,0.0,0.0,0.0,0.0,0.0,no
1753,32015,0.0,0.0,0.0,0.0,0.0,no
1754,32017,0.0,0.0,0.0,0.0,0.0,no
1755,32019,0.0,0.0,0.0,0.0,0.0,no
1756,32021,0.0,0.0,0.0,0.0,0.0,no
1757,32023,0.0,0.0,0.0,0.0,0.0,no
1758,32027,0.0,0.0,0.0,0.0,0.0,no
1759,32029,0.0,0.0,0.0,0.0,0.0,no
1760,32031,1151.0,45682.0,263530.0,7019490.0,6.0,yes
1761,32033,0.0,0.0,0.0,0.0,0.0,no
1762,32510,226.0,10852.0,50451.0,1383018.0,2.0,yes
1763,33001,86.0,2690.0,12110.0,401749.0,1.0,yes
1764,33003,0.0,0.0,0.0,0.0,0.0,no
1765,33005,110.0,4008.0,17241.0,773283.0,1.0,yes
1766,33007,0.0,0.0,0.0,0.0,0.0,no
1767,33009,422.0,17377.0,117605.0,3571109.0,1.0,yes
1768,33011,865.0,33988.0,191853.0,4635173.0,5.0,yes
1769,33013,221.0,10189.0,60580.0,1882758.0,1.0,yes
1770,33015,369.0,16565.0,87832.0,3544428.0,3.0,yes
1771,33017,186.0,10427.0,55525.0,2094554.0,2.0,yes
1772,33019,0.0,0.0,0.0,0.0,0.0,no
1773,34001,739.0,33518.0,164919.0,4828249.0,3.0,yes
1774,34003,2735.0,90410.0,485781.0,17485881.0,8.0,yes
1775,34005,589.0,23986.0,115209.0,4255834.0,4.0,yes
1776,34007,2033.0,100939.0,508763.0,17613963.0,5.0,yes
1777,34009,149.0,6281.0,26701.0,903199.0,1.0,yes
1778,34011,347.0,15668.0,81379.0,2358267.0,1.0,yes
1779,34013,2281.0,98994.0,548910.0,13692156.0,8.0,yes
1780,34015,0.0,0.0,0.0,0.0,2.0,yes
1781,34017,1127.0,38733.0,193580.0,11927145.0,6.0,yes
1782,34019,184.0,8070.0,39644.0,1151341.0,1.0,yes
1783,34021,534.0,24127.0,141847.0,12235628.0,4.0,yes
1784,34023,2090.0,95556.0,490643.0,16668178.0,6.0,yes
1785,34025,1598.0,86308.0,388377.0,9577067.0,5.0,yes
1786,34027,1557.0,62739.0,293370.0,1543677.0,4.0,yes
1787,34029,1161.0,52276.0,267558.0,6127410.0,4.0,yes
1788,34031,1008.0,38124.0,231571.0,4970716.0,3.0,yes
1789,34033,401.0,15386.0,76013.0,2116107.0,2.0,yes
1790,34035,347.0,14037.0,70727.0,2033269.0,2.0,yes
1791,34037,155.0,7930.0,37553.0,1727569.0,1.0,yes
1792,34039,1063.0,34527.0,163803.0,2243017.0,4.0,yes
1793,34041,174.0,8190.0,37690.0,2091411.0,2.0,yes
1794,35001,1942.0,93756.0,522103.0,11078741.0,9.0,yes
1795,35003,0.0,0.0,0.0,0.0,0.0,no
1796,35005,189.0,6582.0,32483.0,1101814.0,2.0,yes
1797,35006,0.0,0.0,0.0,0.0,0.0,no
1798,35007,0.0,0.0,0.0,0.0,0.0,no
1799,35009,106.0,7969.0,11188.0,305606.0,1.0,yes
1800,35011,0.0,0.0,0.0,0.0,0.0,no
1801,35013,421.0,16751.0,80739.0,2924845.0,3.0,yes
1802,35015,108.0,2289.0,8151.0,569650.0,2.0,yes
1803,35017,0.0,0.0,0.0,0.0,0.0,no
1804,35019,10.0,118.0,416.0,16277.0,1.0,yes
1805,35021,0.0,0.0,0.0,0.0,0.0,no
1806,35023,0.0,0.0,0.0,0.0,0.0,no
1807,35025,61.0,1979.0,5693.0,201812.0,1.0,yes
1808,35027,0.0,0.0,0.0,0.0,0.0,no
1809,35028,47.0,539.0,1883.0,164572.0,1.0,yes
1810,35029,0.0,0.0,0.0,0.0,0.0,no
1811,35031,171.0,5062.0,21695.0,229056.0,4.0,yes
1812,35033,0.0,0.0,0.0,0.0,0.0,no
1813,35035,104.0,3053.0,12941.0,1148106.0,2.0,yes
1814,35037,0.0,0.0,0.0,0.0,0.0,no
1815,35039,70.0,1795.0,6822.0,192778.0,1.0,yes
1816,35041,12.0,406.0,1634.0,102527.0,1.0,yes
1817,35043,60.0,3152.0,15260.0,246957.0,2.0,yes
1818,35045,267.0,11051.0,53667.0,1028477.0,2.0,yes
1819,35047,46.0,548.0,2715.0,160458.0,1.0,yes
1820,35049,272.0,13065.0,54808.0,2066398.0,4.0,yes
1821,35051,0.0,0.0,0.0,0.0,0.0,no
1822,35053,0.0,0.0,0.0,0.0,0.0,no
1823,35055,0.0,0.0,0.0,0.0,0.0,no
1824,35057,0.0,0.0,0.0,0.0,0.0,no
1825,35059,0.0,0.0,0.0,0.0,0.0,no
1826,35061,0.0,0.0,0.0,0.0,0.0,no
1827,36001,1344.0,60433.0,349485.0,6063297.0,4.0,yes
1828,36003,49.0,1653.0,6882.0,134209.0,1.0,yes
1829,36005,4042.0,169771.0,985008.0,23589089.0,11.0,yes
1830,36007,649.0,22693.0,134752.0,3179157.0,3.0,yes
1831,36009,299.0,6476.0,35991.0,452243.0,1.0,yes
1832,36011,179.0,4893.0,19795.0,344726.0,1.0,yes
1833,36013,371.0,6299.0,35623.0,456762.0,3.0,yes
1834,36015,532.0,7893.0,48790.0,980167.0,2.0,yes
1835,36017,138.0,1032.0,4004.0,201178.0,1.0,yes
1836,36019,320.0,7423.0,56839.0,362458.0,1.0,yes
1837,36021,192.0,3462.0,26912.0,539774.0,1.0,yes
1838,36023,173.0,2817.0,12044.0,325249.0,1.0,yes
1839,36025,0.0,0.0,0.0,0.0,0.0,no
1840,36027,672.0,29484.0,151769.0,2861713.0,3.0,yes
1841,36029,3683.0,108205.0,658244.0,9824332.0,10.0,yes
1842,36031,0.0,0.0,0.0,0.0,0.0,no
1843,36033,330.0,2830.0,12014.0,572275.0,2.0,yes
1844,36035,142.0,2126.0,8862.0,330285.0,1.0,yes
1845,36037,126.0,4125.0,21910.0,304051.0,2.0,yes
1846,36039,0.0,0.0,0.0,0.0,0.0,no
1847,36041,0.0,0.0,0.0,0.0,0.0,no
1848,36043,0.0,0.0,0.0,0.0,0.0,no
1849,36045,209.0,8039.0,40112.0,824403.0,1.0,yes
1850,36047,5511.0,178173.0,1074987.0,20755069.0,14.0,yes
1851,36049,0.0,0.0,0.0,0.0,0.0,no
1852,36051,67.0,2009.0,10393.0,172658.0,1.0,yes
1853,36053,261.0,2667.0,11110.0,347651.0,1.0,yes
1854,36055,2723.0,96402.0,647701.0,12085578.0,6.0,yes
1855,36057,290.0,3224.0,21012.0,489884.0,1.0,yes
1856,36059,4338.0,167357.0,906014.0,30981692.0,11.0,yes
1857,36061,10501.0,415650.0,2510491.0,105712029.0,20.0,yes
1858,36063,308.0,8248.0,55381.0,400996.0,2.0,yes
1859,36065,660.0,21550.0,119598.0,2348832.0,4.0,yes
1860,36067,1991.0,73266.0,421549.0,7501934.0,5.0,yes
1861,36069,956.0,9342.0,53774.0,1018811.0,4.0,yes
1862,36071,804.0,33062.0,170801.0,4232311.0,5.0,yes
1863,36073,0.0,0.0,0.0,0.0,0.0,no
1864,36075,164.0,3228.0,14377.0,309039.0,1.0,yes
1865,36077,364.0,9609.0,50776.0,1479855.0,2.0,yes
1866,36079,101.0,2797.0,12328.0,345394.0,1.0,yes
1867,36081,4238.0,174936.0,1017379.0,21616711.0,10.0,yes
1868,36083,292.0,9986.0,55972.0,1281275.0,2.0,yes
1869,36085,882.0,42052.0,238973.0,5120377.0,2.0,yes
1870,36087,692.0,23963.0,126705.0,3848392.0,3.0,yes
1871,36089,185.0,7382.0,34991.0,883177.0,3.0,yes
1872,36091,171.0,10864.0,55846.0,1720263.0,1.0,yes
1873,36093,511.0,15608.0,86702.0,1543155.0,3.0,yes
1874,36095,0.0,0.0,0.0,0.0,0.0,no
1875,36097,0.0,0.0,0.0,0.0,0.0,no
1876,36099,0.0,0.0,0.0,0.0,0.0,no
1877,36101,200.0,5093.0,21821.0,860623.0,4.0,yes
1878,36103,3375.0,148894.0,803296.0,20898911.0,11.0,yes
1879,36105,151.0,3429.0,18120.0,411436.0,1.0,yes
1880,36107,0.0,0.0,0.0,0.0,0.0,no
1881,36109,124.0,6050.0,30954.0,588078.0,1.0,yes
1882,36111,149.0,5401.0,26385.0,826905.0,1.0,yes
1883,36113,391.0,10522.0,54348.0,1056464.0,1.0,yes
1884,36115,0.0,0.0,0.0,0.0,0.0,no
1885,36117,297.0,4613.0,20285.0,265074.0,1.0,yes
1886,36119,3130.0,109290.0,640532.0,17578408.0,13.0,yes
1887,36121,197.0,1419.0,5887.0,103455.0,1.0,yes
1888,36123,0.0,0.0,0.0,0.0,0.0,no
1889,37001,220.0,10095.0,48852.0,992782.0,1.0,yes
1890,37003,0.0,0.0,0.0,0.0,0.0,no
1891,37005,0.0,0.0,0.0,0.0,0.0,no
1892,37007,15.0,609.0,1873.0,108204.0,1.0,yes
1893,37009,0.0,0.0,0.0,0.0,0.0,no
1894,37011,0.0,0.0,0.0,0.0,0.0,no
1895,37013,83.0,3328.0,14952.0,234164.0,1.0,yes
1896,37015,0.0,0.0,0.0,0.0,0.0,no
1897,37017,0.0,0.0,0.0,0.0,0.0,no
1898,37019,59.0,4070.0,18958.0,535312.0,1.0,yes
1899,37021,815.0,42734.0,228342.0,5008004.0,3.0,yes
1900,37023,156.0,6457.0,31871.0,1115500.0,1.0,yes
1901,37025,457.0,27471.0,133256.0,2986715.0,1.0,yes
1902,37027,137.0,4466.0,30477.0,508346.0,1.0,yes
1903,37029,0.0,0.0,0.0,0.0,0.0,no
1904,37031,99.0,5806.0,24998.0,496161.0,1.0,yes
1905,37033,0.0,0.0,0.0,0.0,0.0,no
1906,37035,613.0,17855.0,80014.0,2807253.0,2.0,yes
1907,37037,0.0,0.0,0.0,0.0,0.0,no
1908,37039,0.0,0.0,0.0,0.0,0.0,no
1909,37041,0.0,0.0,0.0,0.0,0.0,no
1910,37043,0.0,0.0,0.0,0.0,0.0,no
1911,37045,370.0,15370.0,73106.0,1602147.0,2.0,yes
1912,37047,154.0,3315.0,19413.0,389460.0,1.0,yes
1913,37049,332.0,12103.0,64548.0,1516729.0,1.0,yes
1914,37051,685.0,30881.0,172600.0,2927395.0,3.0,yes
1915,37053,0.0,0.0,0.0,0.0,0.0,no
1916,37055,0.0,0.0,0.0,0.0,0.0,no
1917,37057,176.0,6760.0,29228.0,821055.0,2.0,yes
1918,37059,50.0,1848.0,5631.0,436032.0,1.0,yes
1919,37061,49.0,2491.0,11374.0,152767.0,1.0,yes
1920,37063,1439.0,55641.0,411286.0,10862440.0,4.0,yes
1921,37065,117.0,2568.0,12976.0,242430.0,1.0,yes
1922,37067,1834.0,74598.0,466543.0,12201448.0,5.0,yes
1923,37069,0.0,0.0,0.0,0.0,0.0,no
1924,37071,396.0,22154.0,125002.0,2463746.0,1.0,yes
1925,37073,0.0,0.0,0.0,0.0,0.0,no
1926,37075,0.0,0.0,0.0,0.0,0.0,no
1927,37077,122.0,1558.0,6702.0,289237.0,1.0,yes
1928,37079,0.0,0.0,0.0,0.0,0.0,no
1929,37081,1182.0,54197.0,272973.0,5452652.0,4.0,yes
1930,37083,114.0,3656.0,21298.0,248930.0,1.0,yes
1931,37085,126.0,5593.0,27856.0,465399.0,2.0,yes
1932,37087,154.0,3583.0,17375.0,588400.0,1.0,yes
1933,37089,258.0,11319.0,48903.0,1838014.0,2.0,yes
1934,37091,98.0,2768.0,14917.0,215410.0,1.0,yes
1935,37093,41.0,1733.0,5447.0,259002.0,2.0,yes
1936,37095,0.0,0.0,0.0,0.0,0.0,no
1937,37097,470.0,11888.0,61588.0,1999159.0,3.0,yes
1938,37099,82.0,2469.0,12830.0,478593.0,1.0,yes
1939,37101,199.0,11473.0,47291.0,1283815.0,2.0,yes
1940,37103,0.0,0.0,0.0,0.0,0.0,no
1941,37105,127.0,3003.0,13396.0,420483.0,1.0,yes
1942,37107,199.0,4548.0,27293.0,316393.0,1.0,yes
1943,37109,101.0,5212.0,24554.0,665864.0,1.0,yes
1944,37111,30.0,1994.0,7811.0,254010.0,1.0,yes
1945,37113,0.0,0.0,0.0,0.0,0.0,no
1946,37115,0.0,0.0,0.0,0.0,0.0,no
1947,37117,43.0,704.0,4238.0,162678.0,1.0,yes
1948,37119,2840.0,134829.0,755198.0,20525939.0,10.0,yes
1949,37121,0.0,0.0,0.0,0.0,0.0,no
1950,37123,0.0,0.0,0.0,0.0,0.0,no
1951,37125,449.0,20522.0,103275.0,3190617.0,1.0,yes
1952,37127,345.0,11701.0,55753.0,1104959.0,1.0,yes
1953,37129,986.0,38615.0,246606.0,4557204.0,3.0,yes
1954,37131,0.0,0.0,0.0,0.0,0.0,no
1955,37133,162.0,6496.0,30961.0,470895.0,2.0,yes
1956,37135,932.0,32016.0,260284.0,6433538.0,2.0,yes
1957,37137,0.0,0.0,0.0,0.0,0.0,no
1958,37139,98.0,4562.0,20344.0,472535.0,1.0,yes
1959,37141,0.0,0.0,0.0,0.0,0.0,no
1960,37143,0.0,0.0,0.0,0.0,0.0,no
1961,37145,98.0,550.0,2745.0,177456.0,1.0,yes
1962,37147,1140.0,41818.0,239580.0,3468798.0,2.0,yes
1963,37149,0.0,0.0,0.0,0.0,0.0,no
1964,37151,145.0,6169.0,19899.0,718282.0,1.0,yes
1965,37153,141.0,3427.0,12150.0,116192.0,1.0,yes
1966,37155,294.0,11438.0,61307.0,919623.0,1.0,yes
1967,37157,381.0,5897.0,26182.0,240563.0,2.0,yes
1968,37159,219.0,8377.0,51108.0,1066833.0,2.0,yes
1969,37161,133.0,2118.0,10331.0,389600.0,1.0,yes
1970,37163,67.0,2476.0,9949.0,196114.0,1.0,yes
1971,37165,104.0,6537.0,28144.0,714413.0,1.0,yes
1972,37167,109.0,3829.0,17218.0,470599.0,1.0,yes
1973,37169,0.0,0.0,0.0,0.0,0.0,no
1974,37171,214.0,6830.0,31253.0,658913.0,2.0,yes
1975,37173,34.0,703.0,3174.0,0.0,1.0,yes
1976,37175,0.0,0.0,0.0,0.0,0.0,no
1977,37177,0.0,0.0,0.0,0.0,0.0,no
1978,37179,182.0,8954.0,49569.0,1149821.0,2.0,yes
1979,37181,135.0,3721.0,19416.0,602429.0,1.0,yes
1980,37183,1704.0,86608.0,468162.0,12113003.0,6.0,yes
1981,37185,0.0,0.0,0.0,0.0,0.0,no
1982,37187,0.0,0.0,0.0,0.0,0.0,no
1983,37189,95.0,3784.0,18796.0,556281.0,1.0,yes
1984,37191,245.0,9201.0,49403.0,703348.0,1.0,yes
1985,37193,87.0,3267.0,13292.0,354723.0,1.0,yes
1986,37195,131.0,5497.0,30257.0,695328.0,1.0,yes
1987,37197,0.0,0.0,0.0,0.0,0.0,no
1988,37199,0.0,0.0,0.0,0.0,0.0,no
1989,38001,0.0,0.0,0.0,0.0,0.0,no
1990,38003,0.0,0.0,0.0,0.0,0.0,no
1991,38005,0.0,0.0,0.0,0.0,0.0,no
1992,38007,0.0,0.0,0.0,0.0,0.0,no
1993,38009,0.0,0.0,0.0,0.0,0.0,no
1994,38011,0.0,0.0,0.0,0.0,0.0,no
1995,38013,0.0,0.0,0.0,0.0,0.0,no
1996,38015,444.0,19084.0,94034.0,2250521.0,2.0,yes
1997,38017,831.0,36284.0,200497.0,5004644.0,4.0,yes
1998,38019,0.0,0.0,0.0,0.0,0.0,no
1999,38021,0.0,0.0,0.0,0.0,0.0,no
2000,38023,0.0,0.0,0.0,0.0,0.0,no
2001,38025,0.0,0.0,0.0,0.0,0.0,no
2002,38027,0.0,0.0,0.0,0.0,0.0,no
2003,38029,0.0,0.0,0.0,0.0,0.0,no
2004,38031,0.0,0.0,0.0,0.0,0.0,no
2005,38033,0.0,0.0,0.0,0.0,0.0,no
2006,38035,281.0,9394.0,47197.0,1580927.0,1.0,yes
2007,38037,0.0,0.0,0.0,0.0,0.0,no
2008,38039,0.0,0.0,0.0,0.0,0.0,no
2009,38041,0.0,0.0,0.0,0.0,0.0,no
2010,38043,0.0,0.0,0.0,0.0,0.0,no
2011,38045,0.0,0.0,0.0,0.0,0.0,no
2012,38047,0.0,0.0,0.0,0.0,0.0,no
2013,38049,0.0,0.0,0.0,0.0,0.0,no
2014,38051,0.0,0.0,0.0,0.0,0.0,no
2015,38053,0.0,0.0,0.0,0.0,0.0,no
2016,38055,0.0,0.0,0.0,0.0,0.0,no
2017,38057,0.0,0.0,0.0,0.0,0.0,no
2018,38059,0.0,0.0,0.0,0.0,0.0,no
2019,38061,0.0,0.0,0.0,0.0,0.0,no
2020,38063,0.0,0.0,0.0,0.0,0.0,no
2021,38065,0.0,0.0,0.0,0.0,0.0,no
2022,38067,0.0,0.0,0.0,0.0,0.0,no
2023,38069,0.0,0.0,0.0,0.0,0.0,no
2024,38071,0.0,0.0,0.0,0.0,0.0,no
2025,38073,0.0,0.0,0.0,0.0,0.0,no
2026,38075,0.0,0.0,0.0,0.0,0.0,no
2027,38077,0.0,0.0,0.0,0.0,0.0,no
2028,38079,27.0,481.0,1999.0,0.0,1.0,yes
2029,38081,0.0,0.0,0.0,0.0,0.0,no
2030,38083,0.0,0.0,0.0,0.0,0.0,no
2031,38085,0.0,0.0,0.0,0.0,0.0,no
2032,38087,0.0,0.0,0.0,0.0,0.0,no
2033,38089,0.0,0.0,0.0,0.0,0.0,no
2034,38091,0.0,0.0,0.0,0.0,0.0,no
2035,38093,0.0,0.0,0.0,0.0,0.0,no
2036,38095,0.0,0.0,0.0,0.0,0.0,no
2037,38097,0.0,0.0,0.0,0.0,0.0,no
2038,38099,0.0,0.0,0.0,0.0,0.0,no
2039,38101,428.0,7165.0,37647.0,1341979.0,1.0,yes
2040,38103,0.0,0.0,0.0,0.0,0.0,no
2041,38105,0.0,0.0,0.0,0.0,0.0,no
2042,39001,0.0,0.0,0.0,0.0,0.0,no
2043,39003,496.0,21906.0,99229.0,3282955.0,3.0,yes
2044,39005,39.0,2286.0,8786.0,240346.0,1.0,yes
2045,39007,219.0,6633.0,34512.0,576347.0,2.0,yes
2046,39009,67.0,2844.0,8590.0,411225.0,1.0,yes
2047,39011,61.0,1376.0,4749.0,192955.0,1.0,yes
2048,39013,78.0,950.0,4795.0,115527.0,1.0,yes
2049,39015,0.0,0.0,0.0,0.0,0.0,no
2050,39017,865.0,38871.0,169727.0,4884473.0,6.0,yes
2051,39019,0.0,0.0,0.0,0.0,0.0,no
2052,39021,0.0,0.0,0.0,0.0,0.0,no
2053,39023,278.0,12340.0,60553.0,1737267.0,2.0,yes
2054,39025,165.0,7021.0,30249.0,668524.0,1.0,yes
2055,39027,75.0,2223.0,7712.0,269231.0,1.0,yes
2056,39029,217.0,6311.0,25153.0,587101.0,2.0,yes
2057,39031,56.0,1613.0,6727.0,225582.0,1.0,yes
2058,39033,0.0,0.0,0.0,0.0,0.0,no
2059,39035,5164.0,213148.0,1158118.0,40061230.0,15.0,yes
2060,39037,52.0,2003.0,4848.0,190137.0,1.0,yes
2061,39039,23.0,1053.0,3147.0,170843.0,1.0,yes
2062,39041,64.0,1832.0,7221.0,361632.0,1.0,yes
2063,39043,205.0,7292.0,34494.0,681564.0,2.0,yes
2064,39045,212.0,9297.0,39203.0,1058386.0,2.0,yes
2065,39047,0.0,0.0,0.0,0.0,0.0,no
2066,39049,4170.0,189147.0,1028080.0,27607074.0,13.0,yes
2067,39051,0.0,0.0,0.0,0.0,0.0,no
2068,39053,188.0,3566.0,17826.0,562441.0,1.0,yes
2069,39055,124.0,6798.0,29722.0,638016.0,1.0,yes
2070,39057,133.0,9447.0,39649.0,1388764.0,3.0,yes
2071,39059,90.0,2613.0,11757.0,266009.0,1.0,yes
2072,39061,2586.0,123419.0,639346.0,17009663.0,9.0,yes
2073,39063,150.0,7839.0,34017.0,615744.0,1.0,yes
2074,39065,0.0,0.0,0.0,0.0,0.0,no
2075,39067,0.0,0.0,0.0,0.0,0.0,no
2076,39069,0.0,0.0,0.0,0.0,0.0,no
2077,39071,0.0,0.0,0.0,0.0,0.0,no
2078,39073,0.0,0.0,0.0,0.0,0.0,no
2079,39075,41.0,1540.0,4639.0,87318.0,1.0,yes
2080,39077,147.0,3801.0,13218.0,346458.0,1.0,yes
2081,39079,0.0,0.0,0.0,0.0,0.0,no
2082,39081,270.0,5446.0,30210.0,825645.0,2.0,yes
2083,39083,75.0,3369.0,14140.0,516436.0,1.0,yes
2084,39085,329.0,11426.0,54593.0,1448816.0,3.0,yes
2085,39087,0.0,0.0,0.0,0.0,0.0,no
2086,39089,227.0,8251.0,34169.0,806476.0,1.0,yes
2087,39091,39.0,1270.0,4451.0,284512.0,1.0,yes
2088,39093,555.0,23639.0,102431.0,2607178.0,3.0,yes
2089,39095,2075.0,76378.0,397478.0,14501689.0,8.0,yes
2090,39097,45.0,903.0,3906.0,185413.0,1.0,yes
2091,39099,639.0,33692.0,157738.0,3969240.0,3.0,yes
2092,39101,201.0,7292.0,32246.0,806036.0,1.0,yes
2093,39103,148.0,7276.0,34078.0,534336.0,1.0,yes
2094,39105,0.0,0.0,0.0,0.0,0.0,no
2095,39107,42.0,2098.0,6424.0,170359.0,1.0,yes
2096,39109,181.0,6812.0,26928.0,965150.0,2.0,yes
2097,39111,0.0,0.0,0.0,0.0,0.0,no
2098,39113,1810.0,85080.0,427892.0,13132342.0,10.0,yes
2099,39115,0.0,0.0,0.0,0.0,0.0,no
2100,39117,0.0,0.0,0.0,0.0,0.0,no
